X	Y
11.705159705159708	42.79279279279277
11.836199836199837	44.14414414414412
14.841932841932847	49.09909909909908
15.878787878787884	49.999999999999986
20.04750204750205	56.53153153153151
25.185913185913186	63.06306306306304
30.563472563472573	69.14414414414412
31.65765765765766	69.59459459459457
36.67321867321868	75.90090090090088
37.952497952497964	76.80180180180177
44.60606060606061	83.33333333333331
