0,10959	23,41918
0,13562	27,07123
0,16164	28,92329
0,18630	32,17260
0,21233	36,62466
0,23836	42,07671
0,26438	45,12877
0,32877	56,25753
0,39589	68,39178
0,46027	83,32055
0,53014	95,06027
0,59315	104,38630
0,66575	111,93151
0,72877	117,85753
0,76986	118,93973
0,79315	119,18630
0,82192	120,04384
0,83425	118,86849
0,84932	118,69863
0,86027	118,92055
0,87808	118,95616
0,88904	118,97808
0,90548	118,41096
0,92877	116,25753
0,95890	117,11781
