0,08904	5,97808
0,12603	6,65205
0,16164	6,72329
0,19589	7,59178
0,23288	8,26575
0,26712	9,53425
0,30822	10,61644
0,36027	12,72055
0,44932	17,09863
0,54247	20,68493
0,63014	24,06027
0,69041	25,58082
0,72740	26,25479
0,76849	26,13699
0,80411	25,40822
0,83288	24,26575
0,85068	23,50137
