0,10548	19,21096
0,13151	23,06301
0,17260	26,54521
0,21370	30,42740
0,23973	34,07945
0,26849	38,93699
0,30959	43,61918
0,37671	54,55342
0,51507	77,83014
0,64658	93,29315
0,72055	99,04110
0,74247	100,68493
0,77671	101,15342
0,79315	100,58630
0,81370	100,62740
0,82877	99,25753
0,84932	98,69863
0,86575	99,53151
0,87534	98,95068
