0,12877	7,85753
0,16027	8,72055
0,19315	9,78630
0,22603	11,05205
0,25479	11,90959
0,29178	14,18356
0,32192	17,04384
0,47671	27,55342
0,63973	37,67945
0,72603	39,45205
0,75616	39,91233
0,77260	40,74521
0,78767	39,77534
0,80959	39,81918
0,82466	40,24932
0,83699	38,87397
0,85205	37,70411
0,86164	36,92329
0,88904	35,97808
0,89589	34,99178
0,90137	35,40274
