0,09315	15,38630
0,12192	16,64384
0,15068	19,10137
0,17671	21,55342
0,20822	23,01644
0,23425	25,06849
0,26438	27,72877
0,30685	32,41370
0,37671	40,95342
0,51918	59,23836
0,59178	66,18356
0,66438	71,72877
0,67671	72,15342
0,71781	74,23562
0,74795	75,09589
0,77945	75,35890
0,79315	75,38630
0,80822	75,41644
0,82192	75,24384
0,83425	74,66849
0,85068	73,90137
0,86301	74,32603
0,87534	74,15068
0,89589	72,59178
