,jg,jl,B,DpDz,Substance,Re liquid,Re gas,x,fi,alpha,Pred,G
0,0.564590903133692,0.365964289450214,0.00017550982248912598,9997.568084605797,CO2,4292.359639401639,5528.799768059374,0.1,0.5667124575592255,690.3700304795641,0.3590307097011989,400
1,0.6567690097677642,0.359325481478328,0.00016355509653616054,10952.053540215366,CO2,4214.493704900021,6290.758108515046,0.1163265306122449,0.5923468211101067,740.8312187599237,0.3590307097011989,400
2,0.7489471164018363,0.35268667350644206,0.00015336868284775607,11877.51328171225,CO2,4136.627770398405,7042.392557512972,0.1326530612244898,0.6146368245083158,790.0356138649173,0.3590307097011989,400
3,0.8411252230359086,0.34604786553455613,0.00014452265071392926,12776.739093778486,CO2,4058.7618358967884,7785.421977767248,0.1489795918367347,0.634327777337038,838.3926042231288,0.3590307097011989,400
4,0.9333033296699806,0.33940905756267015,0.00013672411223711057,13651.641205999247,CO2,3980.895901395171,8521.103756855584,0.1653061224489796,0.6519445417384032,886.2132620115335,0.3590307097011989,400
5,1.025481436304053,0.33277024959078416,0.00012976425257427526,14503.552259483575,CO2,3903.0299668935545,9250.389833121908,0.1816326530612245,0.6678705070237838,933.7449960028601,0.3590307097011989,400
6,1.117659542938125,0.3261314416188982,0.0001234892470793139,15333.408441868205,CO2,3825.1640323919364,9974.020710685298,0.1979591836734694,0.6823940950041462,981.1924873382586,0.3590307097011989,400
7,1.2098376495721972,0.3194926336470122,0.00011778269599071798,16141.862706810074,CO2,3747.2980978903197,10692.585123181469,0.2142857142857143,0.6957376218369816,1028.7310923060336,0.3590307097011989,400
8,1.3020157562062693,0.31285382567512626,0.00011255452304074966,16929.36009014017,CO2,3669.432163388703,11406.559653099252,0.2306122448979592,0.7080759729003493,1076.5157918834868,0.3590307097011989,400
9,1.3941938628403416,0.3062150177032402,0.00010773367932036035,17696.187805792215,CO2,3591.566228887085,12116.33584631632,0.2469387755102041,0.7195491391092851,1124.6874910952918,0.3590307097011989,400
10,1.4863719694744137,0.29957620973135424,0.0001032631960067134,18442.510400782296,CO2,3513.700294385468,12822.239391028561,0.263265306122449,0.7302708774449275,1173.3776038987155,0.3590307097011989,400
