0,12877	6,25509
0,15890	6,56609
0,19178	7,28619
0,22329	7,73417
0,25616	8,45428
0,29178	9,31322
0,32192	10,84043
0,47808	15,91633
0,64247	21,00333
0,72603	21,92706
0,75753	22,37505
0,77534	22,39911
0,78630	22,14365
0,80685	22,17142
0,82603	22,33247
0,83836	21,40318
0,85205	21,01629
0,86301	20,76083
0,88904	20,12033
0,90000	19,86486
