,Substance,x,G,T,Liquid density,Gas density,Lquid viscosity,Gas viscosity,Simplex density,Simplex viscosity,jl,jg,Re liquid,Re gas,fi,alpha,Pred,B,DpDz
0,CO2,0.1,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.24171573986779574,1.154778986397804,1984.7935840573978,4307.0000122085985,0.7102424215350259,1405.6124266702109,0.13540986634108143,0.00011164124081299975,8825.623062516612
1,CO2,0.1163265306122449,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.23733087383844795,1.3433143311158127,1948.7882582695083,4941.622611454776,0.730087233940625,1518.5319349941724,0.13540986634108143,0.00010333948980548517,9986.594992031853
2,CO2,0.1326530612244898,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.23294600780910021,1.5318496758338216,1912.7829324816194,5571.574920124648,0.7468527045570746,1627.6184234943294,0.13540986634108143,9.64134548678391e-05,11143.426153708388
3,CO2,0.1489795918367347,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.22856114177975242,1.7203850205518305,1876.7776066937297,6197.668100411854,0.7612955381742198,1733.7976314485684,0.13540986634108143,9.05090147600014e-05,12296.77920048595
4,CO2,0.1653061224489796,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.22417627575040466,1.9089203652698392,1840.7722809058405,6820.491926953406,0.7739320529616703,1837.7622195040683,0.13540986634108143,8.538880261559679e-05,13446.88594366291
5,CO2,0.1816326530612245,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.21979140972105693,2.097455709987848,1804.7669551179515,7440.490320237181,0.7851291383729262,1940.0519408100636,0.13540986634108143,8.088665675111287e-05,14593.710127334472
6,CO2,0.1979591836734694,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.2154065436917091,2.285991054705857,1768.7616293300619,8058.006663386883,0.7951561430687338,2041.1020631467584,0.13540986634108143,7.688215021139335e-05,15737.040215130273
7,CO2,0.2142857142857143,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.21102167766236138,2.4745263994238655,1732.7563035421726,8673.312461780717,0.8042161822487994,2141.274249684286,0.13540986634108143,7.328548196886559e-05,16876.544790335887
8,CO2,0.2306122448979592,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.20663681163301362,2.6630617441418742,1696.7509777542832,9286.626256416172,0.8124659072876574,2240.877159582907,0.13540986634108143,7.002807572229535e-05,18011.8067795866
9,CO2,0.2469387755102041,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.20225194560366583,2.8515970888598834,1660.745651966394,9898.126554054315,0.8200284696885461,2340.1807258411213,0.13540986634108143,6.70564942625238e-05,19142.34515996859
10,CO2,0.263265306122449,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.19786707957431807,3.0401324335778925,1624.7403261785048,10507.960915639786,0.8270023000317548,2439.42643200995,0.13540986634108143,6.432836561762477e-05,20267.6285485984
11,CO2,0.2795918367346939,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.19348221354497028,3.228667778295901,1588.7350003906154,11116.252544825198,0.8334672109860607,2538.834859455952,0.13540986634108143,6.180957963105223e-05,21387.08458609799
12,CO2,0.29591836734693877,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.18909734751562252,3.4172031230139095,1552.7296746027262,11723.105104408303,0.8394887516489773,2638.611549372808,0.13540986634108143,5.947230673379509e-05,22500.104899571303
13,CO2,0.3122448979591837,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.18471248148627475,3.6057384677319186,1516.7243488148367,12328.606359566313,0.8451213700035466,2738.9515614785723,0.13540986634108143,5.729357087677785e-05,23606.04859044698
14,CO2,0.3285714285714286,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.18032761545692697,3.794273812449928,1480.7190230269473,12932.83094377898,0.8504107574292572,2840.043215804535,0.13540986634108143,5.525419984539919e-05,24704.243760242265
15,CO2,0.3448979591836735,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.1759427494275792,3.982809157167936,1444.7136972390583,13535.842496394056,0.8553956138642608,2942.071244246535,0.13540986634108143,5.333804058025872e-05,25793.987874789556
16,CO2,0.36122448979591837,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.17155788339823144,4.171344501885945,1408.708371451169,14137.69533093015,0.8601089966980611,3045.2195461982496,0.13540986634108143,5.153136351418187e-05,26874.547179298334
17,CO2,0.37755102040816324,300,-40,1117.0145566344752,25.978997153023577,0.0001931687018134338,1.1736305935090689e-05,0.023257527843949827,0.06075676765910995,0.16717301736888368,4.3598798466039534,1372.7030456632795,14738.43577025484,0.8645793627952684,3149.673626677585,0.13540986634108143,4.982240511730882e-05,27945.155949387077
