,Substance,x,G,T,Liquid density,Gas density,Lquid viscosity,Gas viscosity,Simplex density,Simplex viscosity,jl,jg,Re liquid,Re gas,fi,alpha,Pred,B,DpDz
0,CO2,0.1,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.24611425447814286,0.9661132043496472,2152.2026877599287,4381.902241192345,0.6551266152328109,1114.9375297583917,0.16213160258657064,0.00013532676524927666,10043.150438481956
1,CO2,0.1163265306122449,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.24164959680053483,1.1238459724067325,2113.1604621316305,5010.48448570536,0.6780297033888042,1203.5056251313174,0.16213160258657064,0.00012536783061629588,11181.519367103043
2,CO2,0.1326530612244898,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.23718493912292682,1.281578740463818,2074.118236503333,5632.838455041256,0.6976387142165914,1289.8653926492016,0.16213160258657064,0.00011697413560909192,12296.720102858635
3,CO2,0.1489795918367347,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.23272028144531876,1.4393115085209032,2035.0760108750346,6250.009708297843,0.7147312787085303,1374.7269276777513,0.16213160258657064,0.00010975335269826779,13390.599931065943
4,CO2,0.1653061224489796,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.22825562376771072,1.5970442765779882,1996.0337852467367,6710.022187853297,0.7634499613078894,1683.3171750044276,0.16213160258657064,8.963307188784873e-05,11532.346150926429
5,CO2,0.1816326530612245,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.2237909660901027,1.7547770446350737,1956.9915596184387,7317.44406314956,0.7750320154810536,1776.216697282508,0.16213160258657064,8.494509120878095e-05,12500.959446417144
6,CO2,0.1979591836734694,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.21932630841249465,1.912509812692159,1917.9493339901405,7922.297033270118,0.7854158796398841,1867.9900034923328,0.16213160258657064,8.077178629175763e-05,13465.97483031026
7,CO2,0.2142857142857143,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.21486165073488664,2.070242580749244,1878.9071083618428,8524.861928498396,0.7948082068539278,1958.9658976145522,0.16213160258657064,7.702068195314228e-05,14427.170480974994
8,CO2,0.2306122448979592,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.2103969930572786,2.2279753488063294,1839.8648827335446,9125.36482610406,0.803368624793256,2049.424968988596,0.16213160258657064,7.362108476295327e-05,15384.24275580602
9,CO2,0.2469387755102041,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.20593233537967057,2.3857081168634147,1800.8226571052464,9723.990407970217,0.8112228017214647,2139.612589144464,0.16213160258657064,7.051785455120773e-05,16336.826651154719
10,CO2,0.263265306122449,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.20146767770206253,2.5434408849205004,1761.7804314769485,10320.891364497404,0.8184713072789302,2229.7482385276026,0.16213160258657064,6.766723110267164e-05,17284.509071874993
11,CO2,0.2795918367346939,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.1970030200244545,2.701173652977585,1722.7382058486505,10916.195181644083,0.8251957868391355,2320.032417809976,0.16213160258657064,6.503395737015098e-05,18226.837464109474
12,CO2,0.29591836734693877,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.19253836234684646,2.85890642103467,1683.6959802203526,11510.009143486857,0.8314633664806556,2410.6519327651026,0.16213160258657064,6.25892470441208e-05,19163.325339116705
13,CO2,0.3122448979591837,300,-35,1097.0514510526996,31.05226164483998,0.00017814307276005364,1.2011141768095699e-05,0.02830520083177786,0.06742413040261112,0.18807370466923845,3.0166391890917557,1644.6537545920544,12102.42408708659,0.8373298610592294,2501.784063798595,0.16213160258657064,6.0309317474878954e-05,20093.455657271
