,Substance,x,G,T,Liquid density,Gas density,Lquid viscosity,Gas viscosity,Simplex density,Simplex viscosity,jl,jg,Re liquid,Re gas,fi,alpha,Pred,B,DpDz
23,CO2,0.4755102040816327,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.14618367147675068,3.8649794573092806,1359.3119510123615,17602.6940982624,0.8755996882288672,3175.279834585612,0.19256120354572445,4.56282645715789e-05,24640.908977844465
24,CO2,0.49183673469387756,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.14163320699498413,3.9976826146417883,1316.9987385294864,18169.490011550373,0.8792262583342547,3273.897276726608,0.19256120354572445,4.425383453879523e-05,25329.163264964285
25,CO2,0.5081632653061224,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.13708274251321761,4.130385771974295,1274.6855260466118,18735.279473212053,0.8827350729553173,3375.111854158382,0.19256120354572445,4.29267279550353e-05,26004.428060280865
26,CO2,0.5244897959183674,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.132532278031451,4.263088929306804,1232.3723135637363,19300.064910606394,0.8861367482855227,3479.1848231776853,0.19256120354572445,4.1642659342525055e-05,26665.841695414845
27,CO2,0.5408163265306123,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.12798181354968446,4.39579208663931,1190.0591010808614,19863.844715721887,0.889441040468514,3586.4041057282425,0.19256120354572445,4.0397708710477924e-05,27312.482383018723
28,CO2,0.5571428571428572,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.12343134906791792,4.528495243971817,1147.7458885979863,20426.61319325869,0.8926569773159518,3697.0890166593967,0.19256120354572445,3.9188266154376795e-05,27943.36081776149
29,CO2,0.573469387755102,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.11888088458615137,4.661198401304325,1105.4326761151115,20988.360436537398,0.8957929745051608,3811.595898608909,0.19256120354572445,3.801098338733871e-05,28557.411538544788
30,CO2,0.589795918367347,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.11433042010438477,4.793901558636833,1063.119463632236,21549.072093901857,0.8988569424769007,3930.325010234062,0.19256120354572445,3.686272967350439e-05,29153.48207247148
31,CO2,0.6061224489795919,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.10977995562261823,4.92660471596934,1020.8062511493611,22108.729192316732,0.901856372404183,4053.7284001836792,0.19256120354572445,3.5740556366506156e-05,29730.323500940343
32,CO2,0.6224489795918368,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.10522949114085167,5.059307873301847,978.4930386664861,22667.307588596028,0.9047984391325586,4182.320541619317,0.19256120354572445,3.4641655736213805e-05,30286.5726271909
33,CO2,0.6387755102040816,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.10067902665908512,5.1920110306343545,936.179826183611,23224.777583262105,0.9076900771663248,4316.69045947914,0.19256120354572445,3.3563330459129886e-05,30820.73768051773
34,CO2,0.6551020408163265,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.09612856217731856,5.324714187966862,893.866613700736,23781.10323530223,0.9105380692913423,4457.51751178697,0.19256120354572445,3.250295887748286e-05,31331.176998410898
35,CO2,0.6714285714285715,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.09157809769555199,5.45741734529937,851.5534012178607,24336.241550749986,0.9133491334159963,4605.591143198731,0.19256120354572445,3.14579613944294e-05,31816.074424327217
